1.94254, 3.99987, 1.89625, 7.47131, 2.02206, 1.84848, 3.66992, 7.38168, 0.0061051, 4.45887, 0.525719, 2.78063, 0.0902924, 7.64396, 6.49359, 1.78796, 6.50629, 6.00144, 5.53471, 3.92902, 4.61729, 5.63561, 0.906495, 6.03851, 4.6928, 1.76835, 5.53398, 0.110132, 2.69888, 5.73405, 3.45831, 2.99054
1.93357, 4.00463, 1.89426, 7.46713, 2.04167, 1.8458, 3.66915, 7.38538, 0.00383375, 4.4516, 0.533163, 2.76909, 0.0882973, 7.6443, 6.48661, 1.79189, 6.50705, 5.99918, 5.53178, 3.92173, 4.61989, 5.63512, 0.906276, 6.03423, 4.6806, 1.76921, 5.53359, 0.111499, 2.70224, 5.73272, 3.46328, 3.0169
1.92543, 4.00915, 1.89214, 7.46376, 2.06169, 1.84393, 3.66825, 7.38866, 0.000812414, 4.44397, 0.540773, 2.75732, 0.086388, 7.64474, 6.47953, 1.79601, 6.50791, 5.99723, 5.52864, 3.91482, 4.62235, 5.63454, 0.905982, 6.02974, 4.66843, 1.76972, 5.53305, 0.11285, 2.70522, 5.73179, 3.46864, 3.04217
1.91379, 4.01586, 1.88847, 7.45982, 2.09466, 1.84224, 3.66649, 7.39334, -0.00516725, 4.431, 0.553377, 2.73801, 0.0833505, 7.64569, 6.46802, 1.80307, 6.50947, 5.99457, 5.52307, 3.90432, 4.62606, 5.63344, 0.905409, 6.02221, 4.64886, 1.76991, 5.53198, 0.114987, 2.70933, 5.73097, 3.47808, 3.08097
1.89808, 4.025, 1.8818, 7.4566, 2.14906, 1.84205, 3.66279, 7.40028, -0.0164762, 4.40879, 0.574442, 2.7064, 0.0782397, 7.64776, 6.44953, 1.81556, 6.51229, 5.99099, 5.51262, 3.88841, 4.63157, 5.63097, 0.904357, 6.00967, 4.61754, 1.7691, 5.52975, 0.118368, 2.71454, 5.73103, 3.49511, 3.13942
1.88565, 4.03177, 1.87443, 7.45635, 2.20279, 1.84371, 3.65819, 7.40724, -0.0280925, 4.38613, 0.595646, 2.67538, 0.0726429, 7.65036, 6.43193, 1.82909, 6.51519, 5.98772, 5.50069, 3.87344, 4.63642, 5.62778, 0.903375, 5.9974, 4.58743, 1.76762, 5.52709, 0.121651, 2.71839, 5.73227, 3.51347, 3.1925
1.87593, 4.03633, 1.86664, 7.45821, 2.25459, 1.84627, 3.65294, 7.41454, -0.0390104, 4.36368, 0.616445, 2.64544, 0.0665123, 7.65344, 6.41552, 1.84337, 6.51796, 5.98437, 5.48783, 3.85911, 4.64059, 5.62419, 0.902655, 5.9856, 4.55897, 1.76613, 5.52411, 0.124907, 2.72123, 5.73427, 3.53232, 3.24054
1.86851, 4.03898, 1.85867, 7.46152, 2.30355, 1.84916, 3.6473, 7.42215, -0.0488775, 4.34183, 0.636396, 2.61689, 0.0598695, 7.65731, 6.40034, 1.85818, 6.52052, 5.98086, 5.47466, 3.84541, 4.64411, 5.62048, 0.902483, 5.97392, 4.53247, 1.76508, 5.52088, 0.128211, 2.72338, 5.73675, 3.55098, 3.28369
1.86303, 4.04006, 1.85063, 7.46562, 2.34903, 1.852, 3.64142, 7.42996, -0.0576796, 4.32076, 0.655169, 2.58994, 0.0527802, 7.66249, 6.3863, 1.87343, 6.52297, 5.97731, 5.46168, 3.83239, 4.64712, 5.6168, 0.903157, 5.96174, 4.50811, 1.76469, 5.51748, 0.131609, 2.72514, 5.7395, 3.56889, 3.32212
1.85902, 4.03997, 1.84259, 7.46998, 2.39064, 1.85446, 3.6353, 7.4375, -0.0654414, 4.30065, 0.672554, 2.56472, 0.045706, 7.66863, 6.37321, 1.8892, 6.52545, 5.97388, 5.44982, 3.82025, 4.64982, 5.6132, 0.904576, 5.94914, 4.48615, 1.7654, 5.51396, 0.135193, 2.72681, 5.74227, 3.58508, 3.35596
1.85574, 4.03918, 1.83472, 7.47414, 2.42804, 1.8561, 3.62897, 7.44414, -0.0718735, 4.28179, 0.688401, 2.5413, 0.0390546, 7.6751, 6.36099, 1.9055, 6.52792, 5.97065, 5.44206, 3.80972, 4.65239, 5.60963, 0.906467, 5.93659, 4.4668, 1.76777, 5.5104, 0.139082, 2.72848, 5.7448, 3.59668, 3.38491
1.85252, 4.03818, 1.82721, 7.47777, 2.46108, 1.85655, 3.62268, 7.44979, -0.076663, 4.26451, 0.702643, 2.51974, 0.0329532, 7.68167, 6.34981, 1.92196, 6.53025, 5.96762, 5.43889, 3.80084, 4.65489, 5.60599, 0.908561, 5.92456, 4.45001, 1.77175, 5.50691, 0.143343, 2.7302, 5.74686, 3.60328, 3.40927
1.84911, 4.03721, 1.82019, 7.48064, 2.4885, 1.85588, 3.61677, 7.45477, -0.0798734, 4.24904, 0.71512, 2.50012, 0.0273737, 7.6884, 6.33997, 1.93808, 6.53236, 5.9648, 5.43868, 3.79314, 4.65734, 5.60216, 0.910684, 5.91332, 4.43696, 1.77689, 5.50365, 0.147864, 2.73195, 5.74836, 3.60645, 3.42974
